Timestamp,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftVelX,LeftVelY,LeftVelZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightVelX,RightVelY,RightVelZ,HandCloseCount
83.35426,-0.3697014,1.79809,0.08333154,0.3494598,-0.3487895,0.7101925,-0.5018468,-0.4888533,-0.4174159,0.2326416,-1.209206,1.824882,-0.741071,0.6272146,0.7647451,-0.1426345,-0.03771266,-0.359461,-0.2733893,0.6175873,0
83.4655,-0.4305191,1.74607,0.07736032,0.2873292,-0.3998137,0.7171495,-0.4932418,-0.4932449,-0.4583248,-0.06044378,-1.206611,1.771332,-0.6651039,0.6162447,0.7644726,-0.1886148,-0.01576524,0.01506547,-0.4260054,0.6418359,0
83.57691,-0.4939877,1.686395,0.04486481,0.2340522,-0.4558909,0.738003,-0.4390154,-0.5184402,-0.5200764,-0.3283656,-1.156367,1.717593,-0.5886282,0.5815707,0.7798022,-0.2248366,0.05596947,0.445536,-0.5146819,0.6681578,0
83.68813,-0.5490602,1.643041,-0.02924191,0.1956762,-0.5415003,0.7176471,-0.3917537,-0.4617333,-0.3921711,-0.6435523,-1.066041,1.669452,-0.5232729,0.5531911,0.7795489,-0.2341593,0.1773486,0.8189778,-0.4773368,0.6045823,0
83.79969,-0.5918765,1.616521,-0.1420071,0.2025859,-0.6632199,0.6549467,-0.3002384,-0.3799683,-0.2828867,-0.8748049,-0.9485571,1.635105,-0.4839,0.4777192,0.7937703,-0.178943,0.3311986,1.146029,-0.3708304,0.5437434,0
83.91104,-0.5954247,1.62528,-0.2588859,0.3248404,-0.7409575,0.5582579,-0.1838717,-0.1383048,-0.04362641,-0.9005253,-0.8214641,1.644763,-0.4719802,0.4357193,0.7607274,-0.05034842,0.4784428,1.156282,-0.002300512,0.2345608,0
84.02225,-0.5463443,1.681417,-0.3642511,0.4785913,-0.7397383,0.4301515,-0.1967417,0.3755514,0.2790363,-0.8109076,-0.7040241,1.703798,-0.4971578,0.4342327,0.7233476,0.1458434,0.5166622,1.050966,0.4475753,-0.1748239,0
84.58036,-0.2227637,1.86633,-0.3356008,0.6662299,-0.4750839,0.438476,-0.3717147,0.5392324,0.1251437,0.7910162,-0.6730078,1.854202,-0.8225352,0.6230772,0.7040438,0.2356053,0.2461448,-0.7153623,0.3169786,-0.7817,0
84.6912,-0.194045,1.860203,-0.2060343,0.6452944,-0.4058075,0.5120617,-0.3958639,0.2724428,-0.1039093,1.098379,-0.8032307,1.852772,-0.8786975,0.6397493,0.7331886,0.1394213,0.1836218,-1.085455,0.06612738,-0.4983194,0
84.80262,-0.2182672,1.828225,-0.07664239,0.5509012,-0.4125904,0.5974956,-0.4114317,-0.154208,-0.210616,1.044755,-0.9481343,1.834327,-0.8814915,0.6779625,0.7239341,0.03801139,0.121825,-1.237044,-0.01182103,-0.1021504,0
84.91363,-0.2853478,1.78411,0.03731933,0.499236,-0.3714213,0.662166,-0.4175473,-0.5158443,-0.3976977,0.9704558,-1.10535,1.813981,-0.85836,0.7037081,0.7073623,-0.06006579,0.02873442,-1.387072,-0.01412079,0.1503529,0
85.02582,-0.376791,1.731974,0.1464392,0.406632,-0.3130795,0.7544159,-0.4092533,-0.7600257,-0.5331246,0.8739194,-1.252997,1.788355,-0.7793349,0.7087907,0.680024,-0.177133,-0.06170161,-1.28908,-0.0840743,0.6154912,0
85.13675,-0.4990128,1.676471,0.1936932,0.2759401,-0.3197099,0.8125283,-0.4017967,-0.9459537,-0.5121534,0.3891615,-1.337294,1.737038,-0.6507848,0.6847234,0.6570296,-0.2963746,-0.1078335,-0.7613848,-0.3591034,1.021906,0
85.24754,-0.6353525,1.600744,0.1934513,0.0862975,-0.3428301,0.8685009,-0.3474569,-1.070012,-0.7335072,-0.06042871,-1.354323,1.658846,-0.5078814,0.5966937,0.6617267,-0.4408694,-0.1082063,-0.1608687,-0.6366199,1.14818,0
85.35947,-0.7728016,1.507035,0.1531663,-0.06300079,-0.3763115,0.8851606,-0.2662917,-1.123581,-0.8477571,-0.3465738,-1.321712,1.563353,-0.357916,0.4961813,0.6410334,-0.5791962,-0.08609302,0.2856797,-0.7889846,1.196173,0
85.47047,-0.922437,1.4242,0.1026396,-0.196763,-0.3979752,0.8914289,-0.09085433,-1.292869,-0.6966337,-0.416423,-1.249974,1.483743,-0.2014646,0.3643661,0.553466,-0.748891,-0.008657926,0.6096169,-0.7291674,1.189382,0
86.66795,-0.3364457,1.733192,-0.3841271,0.581751,-0.6556248,0.4063073,-0.25814,0.6268645,0.4003027,0.03987967,-0.6643469,1.719133,-0.6371695,0.6151283,0.6024848,0.2871482,0.4197322,0.1989554,0.2841992,-0.622076,0
86.77908,-0.2529604,1.755886,-0.2992461,0.5559739,-0.598878,0.4562663,-0.3522203,0.7132421,0.2675682,0.6779064,-0.7240324,1.743068,-0.7492846,0.6618024,0.6479895,0.2328801,0.2964695,-0.4849258,0.3101207,-0.9752619,0
86.89078,-0.2173087,1.734198,-0.1574464,0.5057323,-0.5248827,0.5394386,-0.421591,0.3266994,-0.1705462,1.14945,-0.8732789,1.739924,-0.8466019,0.691127,0.7028341,0.09352876,0.1400714,-1.249139,0.1589627,-0.8350906,0
87.00294,-0.2611865,1.6631,-0.01385412,0.4030835,-0.4893675,0.6332193,-0.443933,-0.3007981,-0.6176633,1.191679,-1.050019,1.693788,-0.8345519,0.6977214,0.7124532,-0.06294063,0.04041935,-1.497571,-0.1951523,-0.0003135186,0
87.11378,-0.3843141,1.561068,0.1100309,0.2745409,-0.4538651,0.74761,-0.3996411,-0.9738319,-0.9319919,0.9767091,-1.210209,1.623745,-0.7267916,0.6548212,0.7158176,-0.2383195,-0.04492356,-1.383247,-0.4391068,0.7958602,0
87.22516,-0.5518482,1.480675,0.1979289,0.09642299,-0.4031004,0.8447477,-0.3385469,-1.310493,-0.7833874,0.6625161,-1.322644,1.551588,-0.5534889,0.6407829,0.6313084,-0.4283721,-0.08569933,-0.9717467,-0.5126309,1.302205,0
87.33574,-0.6976013,1.454366,0.2276911,-0.03929693,-0.3516622,0.8828235,-0.3088886,-1.218329,-0.3793088,0.2532405,-1.363288,1.5266,-0.3856471,0.5730718,0.5647716,-0.5814153,-0.1207394,-0.4249045,-0.2280291,1.316209,0
87.44715,-0.8356733,1.432158,0.2409167,-0.1263153,-0.3036696,0.9140211,-0.2374757,-1.243903,-0.2231283,0.03771383,-1.362873,1.525378,-0.2413117,0.4987913,0.4910275,-0.7046906,-0.1162343,-0.08378237,-0.08736865,1.151035,0
87.55859,-1.002342,1.435595,0.2222023,-0.3014387,-0.2395673,0.9191247,-0.08337892,-1.354843,0.006572992,-0.1288783,-1.321224,1.519324,-0.1005792,0.4238562,0.3616657,-0.8299513,-0.02692065,0.3274627,-0.1517311,1.070334,0
87.66959,-1.099014,1.47561,0.1901593,-0.4012063,-0.191185,0.8955743,0.02069796,-0.8217122,0.2719226,-0.1804309,-1.263226,1.529668,-0.0307188,0.2981295,0.3213731,-0.8983176,0.02938696,0.4149423,0.01793207,0.5802621,0
89.60563,-0.3458794,1.635331,-0.3067701,0.5953051,-0.575833,0.4708986,-0.3037806,0.702566,0.3297561,0.4706194,-0.569824,1.662729,-0.6502642,0.5621828,0.7374906,0.1615716,0.3375688,-0.1186275,0.4271175,-1.254148,0
89.71736,-0.3214815,1.608768,-0.1517388,0.5986565,-0.4658848,0.5813951,-0.2941793,0.177777,-0.2913321,1.169474,-0.7049186,1.673081,-0.7705217,0.5545228,0.8032517,0.05844757,0.2094638,-1.105083,0.1878199,-1.088493,0
89.82795,-0.3840506,1.542617,0.02695826,0.4726155,-0.4241822,0.7245355,-0.2678661,-0.4387922,-0.5259722,1.352289,-0.91986,1.619694,-0.8156587,0.5859653,0.8013864,-0.1025651,0.06248872,-1.822463,-0.1908464,-0.4595797,0
89.93992,-0.520836,1.495602,0.1774623,0.2944665,-0.3516992,0.8436889,-0.2789016,-1.028365,-0.4768368,1.138823,-1.126668,1.555623,-0.7275532,0.6123614,0.7446112,-0.2623402,-0.041776,-1.773331,-0.3893548,0.5710681,0
90.05095,-0.6879572,1.468773,0.2454364,0.1466372,-0.3026432,0.9167113,-0.2157429,-1.322629,-0.3445308,0.5532075,-1.249252,1.512536,-0.5847559,0.6026526,0.6701003,-0.422895,-0.09452575,-1.106075,-0.3352463,1.07272,0
90.16292,-0.8444284,1.453017,0.2461635,0.01328501,-0.2976217,0.9419222,-0.1550079,-1.291803,-0.2050151,0.07827897,-1.293591,1.485119,-0.4265977,0.5742199,0.5882958,-0.5644297,-0.074825,-0.4524964,-0.2525181,1.221896,0
90.27426,-1.00181,1.445526,0.2439189,-0.07910213,-0.2815499,0.9547059,-0.05485548,-1.307745,-0.02215575,-0.07924169,-1.291917,1.488387,-0.2809746,0.6103848,0.4896508,-0.6214325,-0.0386538,0.0005602762,-0.04042559,1.198887,0
90.38579,-1.139897,1.484037,0.201028,-0.1988284,-0.2651605,0.9409406,0.0691956,-1.185842,0.3294346,-0.2904884,-1.270734,1.484747,-0.1533872,0.5542516,0.408407,-0.7240503,0.04195181,0.175577,-0.08157364,1.012675,0
90.49703,-1.224409,1.549534,0.1689362,-0.390894,-0.2297602,0.8801069,0.1407974,-0.6986428,0.5343004,-0.1392561,-1.274914,1.508264,-0.0588025,0.5176133,0.2573397,-0.799748,0.1620366,0.001342122,0.0751953,0.7575372,0
91.66589,-0.3449649,1.806186,-0.4519397,0.6358079,-0.6343108,0.3388688,-0.2802963,0.3014015,-0.1229989,0.1798468,-0.5606036,1.76246,-0.6041529,0.6331382,0.4897266,0.400028,0.4464097,-0.109625,0.0216548,-0.1402067,0
91.77731,-0.2665534,1.773299,-0.3497704,0.5669423,-0.6109923,0.4286851,-0.3485597,0.6318837,-0.2637359,0.8073906,-0.6342419,1.766001,-0.7353022,0.6862254,0.5714139,0.2915296,0.3429159,-0.6485313,0.0826367,-1.033614,0
91.88888,-0.1945467,1.713028,-0.1666725,0.5288459,-0.472442,0.6146207,-0.345488,0.575553,-0.5486275,1.422601,-0.8095226,1.763646,-0.8614308,0.7523444,0.6093177,0.1346539,0.2111354,-1.444186,0.1425584,-1.058348,0
92.0004,-0.2115159,1.679121,0.002430914,0.4760523,-0.3935299,0.7210996,-0.3138851,-0.07685202,-0.3881724,1.349644,-1.013511,1.748708,-0.8839586,0.8135691,0.5645922,-0.002715674,0.139045,-1.644166,0.01970211,-0.2887747,0
92.11139,-0.2931357,1.647292,0.1012204,0.4186565,-0.3819592,0.7693447,-0.2948604,-0.6511947,-0.3798581,0.876357,-1.176027,1.722618,-0.830525,0.8103305,0.5636246,-0.1399719,0.07810067,-1.402114,-0.1076552,0.3382693,0
92.22354,-0.4176066,1.578438,0.1799586,0.3108393,-0.3809692,0.8359088,-0.2439217,-1.002542,-0.635938,0.6429787,-1.302798,1.671976,-0.7301715,0.7806346,0.5578597,-0.2804403,0.02748506,-1.118389,-0.3353294,0.7439553,0
92.33451,-0.5811206,1.482993,0.2438407,0.1442986,-0.3699151,0.8998496,-0.1805864,-1.313711,-0.8672516,0.4872554,-1.377843,1.581453,-0.5751397,0.6908695,0.5603215,-0.4568722,-0.002657379,-0.6502742,-0.6915727,1.195016,0
92.44569,-0.7788773,1.41904,0.2787202,-0.05892129,-0.314962,0.9418665,-0.1010674,-1.576233,-0.6410094,0.3013514,-1.376136,1.505264,-0.3660865,0.5983799,0.4745744,-0.6439158,0.04575063,-0.1127834,-0.6816652,1.535126,0
92.55843,-0.9869633,1.441441,0.2784789,-0.297131,-0.1842532,0.9363014,-0.03322183,-1.657311,0.01149763,0.1112557,-1.265012,1.519294,-0.2075255,0.3632275,0.5233984,-0.7696124,-0.0426217,0.377419,-0.1172889,1.165766,0
92.66875,-1.135835,1.511221,0.2170788,-0.443345,-0.1280132,0.8844517,0.06930321,-1.25142,0.4840715,-0.3235109,-1.188823,1.527708,-0.1037106,0.2752104,0.4173701,-0.864593,0.05040241,0.599082,-0.01633066,0.8387157,0
94.36575,-0.3660076,1.530241,-0.1953063,0.2963831,-0.6492928,0.6208704,-0.3241848,0.278724,-0.6083935,0.8612153,-0.7232844,1.577236,-0.6870033,0.4867977,0.8138101,-0.02294062,0.3165673,-0.8053069,-0.332358,-0.804938,0
94.47751,-0.3887424,1.465469,-0.0208395,0.2481762,-0.573868,0.6846036,-0.3747025,-0.1600704,-0.6191693,1.409948,-0.907802,1.537263,-0.7554128,0.4890254,0.8457686,-0.1449291,0.1566049,-1.601307,-0.2268737,-0.6592955,0
94.58864,-0.4940926,1.409265,0.1697943,0.08967053,-0.4532086,0.7988521,-0.3852226,-0.8105898,-0.5824872,1.465511,-1.132463,1.495167,-0.7259895,0.5532345,0.7867684,-0.2735095,0.0109417,-1.952571,-0.2141707,0.1253083,0
94.69948,-0.6614509,1.397444,0.2722887,-0.02518691,-0.384872,0.8511681,-0.3560225,-1.33614,-0.2416067,0.9009851,-1.305463,1.474363,-0.5776843,0.6093343,0.6861383,-0.38221,-0.1088184,-1.546418,-0.1393044,1.136744,0
94.81052,-0.8305488,1.405971,0.3359343,-0.1563015,-0.2744045,0.8990163,-0.3033839,-1.435202,0.00777518,0.4676089,-1.382392,1.487054,-0.4036687,0.5685627,0.6088318,-0.5348181,-0.1415271,-0.7165393,0.1035912,1.356155,0
94.92335,-0.9801422,1.461345,0.3128775,-0.3917531,-0.1521152,0.8716231,-0.2523165,-1.182106,0.2693247,-0.08298694,-1.382744,1.521608,-0.2645377,0.49953,0.5501121,-0.6354607,-0.2098481,-0.1034151,0.3152159,1.140681,0
95.03419,-1.135484,1.486065,0.23267,-0.511242,-0.1134404,0.8488705,-0.07198434,-1.342686,0.2632236,-0.4915391,-1.366103,1.529178,-0.1229244,0.413313,0.4383345,-0.7616768,-0.238503,0.1041873,0.00343667,1.128268,0
95.14572,-1.233138,1.549483,0.1194642,-0.6802186,-0.03310848,0.6701594,0.2951151,-0.8191605,0.7879055,-0.5912671,-1.340113,1.545515,-0.03690974,0.3579925,0.3164841,-0.8585517,-0.1859249,0.166381,0.01941454,0.7140961,0
95.25714,-1.226103,1.565266,0.1057194,-0.6535765,-0.02536256,0.6798642,0.3316311,-0.1136753,0.1679044,-0.1952018,-1.338865,1.551005,-0.05258016,0.33421,0.2672217,-0.8957152,-0.1207908,-0.01094489,-0.004020665,-0.1221872,0
95.3684,-1.188312,1.558457,0.1129955,-0.6664035,0.007096432,0.6437816,0.3760337,0.2610367,-0.08108099,0.08689556,-1.347165,1.517795,-0.1270787,0.3478902,0.2774096,-0.8945956,-0.04141276,0.01381563,-0.2915942,-0.5681245,0
96.49665,-0.2696843,1.673488,-0.2883187,0.5028222,-0.5770679,0.5414081,-0.3479076,0.5603812,-0.2938407,0.6323224,-0.5102438,1.685571,-0.6561471,0.5422534,0.6981233,0.1788005,0.4319902,-0.2375086,-0.04747731,-0.9367164,0
96.60749,-0.2252778,1.631405,-0.1381635,0.469156,-0.4683966,0.6747442,-0.3243726,0.3913902,-0.405462,1.131085,-0.6116549,1.65368,-0.7759766,0.6305028,0.6966927,0.1173432,0.3214283,-0.7946714,-0.1403372,-1.059743,0
96.7193,-0.2189571,1.629636,-0.01487801,0.4061837,-0.4163625,0.7262414,-0.3663748,0.1013424,-0.1194875,1.05433,-0.7324394,1.643977,-0.8530923,0.6827303,0.6876521,0.04064949,0.2436425,-1.02698,0.01388746,-0.7858735,0
96.83008,-0.2645167,1.591835,0.09432653,0.3269532,-0.3839338,0.7956083,-0.3357139,-0.3055958,-0.3588733,0.9096648,-0.8689143,1.636992,-0.8946953,0.7007997,0.6927059,-0.06262335,0.1584824,-1.18406,0.01719379,-0.4487873,0
96.94197,-0.3386955,1.536323,0.1964632,0.1998375,-0.3683932,0.8451388,-0.3318009,-0.5431043,-0.5159183,0.8433017,-1.001558,1.599503,-0.8812296,0.7463392,0.6357067,-0.1609215,0.1138381,-1.109751,-0.215784,0.0002506971,0
97.0536,-0.4530775,1.480448,0.2761498,0.06001448,-0.3189183,0.9035388,-0.2798337,-0.8848113,-0.565623,0.6219338,-1.097078,1.553832,-0.8166716,0.7320108,0.6148232,-0.2748204,0.1030844,-0.8333468,-0.3387292,0.40608,0
97.16509,-0.598757,1.433055,0.3046179,-0.03624619,-0.3113341,0.9299794,-0.1920825,-1.191313,-0.4697651,0.2914884,-1.184111,1.495813,-0.7106972,0.7134686,0.5588329,-0.4032641,0.1266743,-0.7191051,-0.4830739,0.8000122,0
97.27621,-0.7746385,1.403292,0.3051101,-0.172897,-0.2917427,0.9329045,-0.1211692,-1.416553,-0.3039642,0.03178899,-1.261348,1.452623,-0.5739881,0.6596518,0.5281557,-0.52615,0.09527451,-0.6479541,-0.3486808,1.083253,0
97.38723,-0.9186084,1.395578,0.2557268,-0.2842022,-0.3030915,0.9078808,-0.05583105,-1.173373,-0.09972212,-0.3264113,-1.290486,1.431245,-0.4183183,0.5846027,0.4799235,-0.6477752,0.09110736,-0.3031951,-0.1860583,1.211851,0
97.49891,-0.9969327,1.392591,0.1833081,-0.3597599,-0.3300953,0.8720336,-0.03416618,-0.7439247,-0.03268075,-0.527188,-1.275748,1.422333,-0.2942176,0.5295882,0.4236086,-0.7223217,0.1354381,0.1087298,-0.07602739,1.01452,0
97.60999,-1.036642,1.385473,0.111801,-0.4284595,-0.3539755,0.8312823,-0.009677024,-0.3708296,-0.05866364,-0.5403866,-1.233055,1.418684,-0.2288942,0.4760107,0.4026704,-0.7607272,0.1804566,0.325378,-0.0654842,0.5835268,0
97.72192,-1.013458,1.362953,0.07892916,-0.4289063,-0.3725377,0.8212796,-0.0524861,0.1528969,-0.1861286,-0.3041103,-1.200163,1.4026,-0.2336933,0.4642553,0.3995426,-0.7606364,0.215093,0.3046518,-0.1520914,0.03210806,0
100.3115,-0.9218897,1.465433,-0.5167286,0.5865427,-0.7384632,0.1658948,0.2883031,-0.7697198,0.3345629,-0.1037181,-1.158396,1.381025,-0.2133048,0.3221112,0.7416502,-0.553906,-0.1984629,0.2003682,0.01771708,-0.06823033,0
100.4226,-0.9210822,1.50745,-0.5724559,0.5778451,-0.7727284,0.1294906,0.2285128,0.02196236,0.373859,-0.4971198,-1.216346,1.423003,-0.2007318,0.3032635,0.7139136,-0.529051,-0.3441856,-0.5540196,0.4561263,0.1642103,0
100.5338,-0.827607,1.527769,-0.6465135,0.496318,-0.8327905,0.2209255,0.106397,0.8101892,0.314472,-0.6435221,-1.283563,1.47342,-0.1296242,0.2036429,0.6522623,-0.5017847,-0.530373,-0.5885616,0.5607103,0.6236787,0
100.6468,-0.7025738,1.532821,-0.6844536,0.4694508,-0.8343672,0.2862551,-0.03879981,1.121702,0.2438288,-0.3470294,-1.304452,1.496215,-0.0406501,0.2231237,0.6011673,-0.5156093,-0.5682964,-0.2260189,0.2296329,0.7949222,0
100.7572,-0.6221623,1.527658,-0.6611966,0.4968409,-0.799345,0.3239129,-0.09631808,0.7723036,0.03211716,0.1321726,-1.305461,1.496595,0.04740781,0.1793263,0.5480666,-0.5527028,-0.6016517,-0.02707701,0.02244985,0.7703263,0
100.8691,-0.5566551,1.491382,-0.6085563,0.5374565,-0.7303097,0.4039733,-0.1208049,0.6010443,-0.2491577,0.3874528,-1.266113,1.46829,0.1197928,0.1673989,0.4948984,-0.6352788,-0.5687478,0.3458805,-0.3166867,0.6143166,0
100.9798,-0.5065891,1.438774,-0.5296254,0.5623098,-0.646998,0.5053369,-0.09917612,0.4024848,-0.4583429,0.5975623,-1.200637,1.429261,0.1688697,0.1135244,0.4715918,-0.6993787,-0.5249599,0.535772,-0.3630337,0.401881,0
101.0926,-0.4784485,1.397349,-0.4404931,0.5653788,-0.5637023,0.5965042,-0.08227568,0.2292201,-0.4513256,0.7856461,-1.130833,1.404321,0.1872482,0.04514986,0.45964,-0.732392,-0.5002945,0.6793606,-0.3102942,0.1474979,0
101.1933,-0.4544158,1.33932,-0.3038861,0.5696207,-0.420392,0.7062058,0.008728067,0.04390401,-0.4083719,0.9025983,-1.01582,1.366195,0.1851402,-0.02320369,0.4774387,-0.7870721,-0.389912,0.8086162,-0.2976172,-0.07383123,0
101.3332,-0.467072,1.350072,-0.2080713,0.5996825,-0.3274523,0.7253006,0.08423198,-0.08105795,-0.08982965,0.7628347,-0.9486609,1.361055,0.1459901,0.01559686,0.5385292,-0.774291,-0.3319885,0.5684204,0.01054556,-0.3259926,0
101.4356,-0.4767532,1.357441,-0.1168726,0.5626687,-0.2068103,0.7843528,0.1594492,-0.09815662,-0.05290544,0.6641325,-0.8717014,1.355603,0.1252527,-0.04296561,0.5439418,-0.7945437,-0.2664238,0.6049477,-0.05206254,-0.2077044,0
101.5457,-0.4919924,1.390363,-0.04265616,0.4341865,0.02266664,0.8683719,0.2385342,-0.05284248,0.07514408,0.5654546,-0.8218401,1.353817,0.1256592,-0.1332655,0.5207184,-0.8255087,-0.1721284,0.5363925,-0.03389688,-0.1024573,0
101.6559,-0.5143713,1.369576,-0.06975597,0.4512495,-0.07763059,0.8586591,0.2303299,-0.166408,-0.09843944,-0.05095166,-0.81626,1.354991,0.1270717,-0.1799261,0.4972261,-0.8363577,-0.1445636,0.1222856,-0.02411893,-0.03594097,0
101.7682,-0.5500778,1.333422,-0.1463879,0.5197946,-0.1701313,0.7975118,0.2546446,-0.3429329,-0.2466981,-0.4976429,-0.8566357,1.350395,0.1174754,-0.1477859,0.5228457,-0.8257342,-0.1515084,-0.2326165,-0.01956413,-0.0718248,0
101.8802,-0.6489193,1.326281,-0.2674088,0.5755023,-0.3206817,0.6925911,0.2937311,-0.8246825,-0.03009154,-0.797343,-0.9345239,1.368842,0.09870397,0.2038573,0.5446109,-0.8135243,0.004400531,-0.2738198,0.07166116,-0.03435552,0
102.5902,-0.9777097,1.601767,-0.483504,0.6620181,-0.6598761,0.02457244,0.3545304,0.2720945,0.1323373,-0.4933361,-1.154416,1.63795,-0.1265993,0.4028529,0.660291,-0.4106196,-0.4828219,-0.2029819,0.1832377,0.3482209,0
102.7027,-0.8800942,1.635709,-0.573138,0.6061702,-0.7700977,0.08238009,0.1808887,0.8844398,0.3231855,-0.7195261,-1.181151,1.656451,-0.01846963,0.3117678,0.5984399,-0.4335509,-0.5972471,-0.1987872,0.09360606,0.8780586,0
102.8137,-0.7699847,1.615508,-0.6133785,0.6347941,-0.7578503,0.1295486,0.07691935,0.9759552,-0.02975776,-0.4262982,-1.175219,1.633449,0.08501509,0.2795638,0.5212286,-0.5184208,-0.6175798,0.0359467,-0.1945803,0.8785443,0
102.9265,-0.6866373,1.570049,-0.6016405,0.6709929,-0.705057,0.2241331,0.04927005,0.7351548,-0.2346651,0.004234735,-1.129004,1.615481,0.1549537,0.2180828,0.4614942,-0.5890032,-0.6265287,0.3588136,-0.1846859,0.6273758,0
103.037,-0.6279144,1.532946,-0.5487677,0.6584045,-0.6858433,0.3082526,0.03320825,0.5393341,-0.2727515,0.3385113,-1.061919,1.603846,0.2008798,0.144116,0.390683,-0.6350414,-0.6506303,0.5449791,-0.2108219,0.3983434,0
103.1488,-0.5810205,1.476547,-0.4816447,0.6676193,-0.626029,0.4010124,0.03951331,0.3747858,-0.4401453,0.5087353,-0.9988183,1.569233,0.2066374,0.1357986,0.3917977,-0.6962342,-0.5859277,0.56077,-0.3444533,0.09440655,0
103.2602,-0.5711668,1.418776,-0.4076631,0.6506948,-0.5631583,0.4965008,0.1137358,0.009428516,-0.492185,0.5771979,-0.9548312,1.536331,0.2066963,0.1495864,0.3823507,-0.6827353,-0.6044041,0.4356245,-0.3449367,0.03415595,0
103.3712,-0.6159217,1.378936,-0.35284,0.6542647,-0.5221395,0.5001806,0.221647,-0.3739281,-0.4172081,0.5226336,-0.91885,1.491906,0.1990666,0.07443056,0.4025479,-0.6955994,-0.590387,0.3161668,-0.3966306,-0.1176413,0
103.483,-0.6119968,1.341679,-0.2935911,0.6344646,-0.436489,0.5698869,0.2866374,-0.0740058,-0.3618018,0.4939851,-0.8747514,1.451559,0.1788228,-0.04389111,0.4774478,-0.7076917,-0.5189312,0.2851954,-0.3694095,-0.2185455,0
103.5949,-0.5954123,1.32561,-0.2442091,0.4156286,-0.5150591,0.7075386,0.2477018,0.367882,-0.0924276,0.3546248,-0.8429807,1.414005,0.1871744,-0.226427,0.4349079,-0.7148325,-0.4985984,0.2003846,-0.4044863,-0.08281481,0
103.706,-0.5303502,1.319093,-0.193164,0.5490126,-0.3616506,0.6982918,0.2831652,0.3994005,-0.09770633,0.393922,-0.7976016,1.396247,0.185447,-0.3438781,0.4054511,-0.7113305,-0.4597458,0.3405756,-0.2281065,-0.05860075,0
103.8181,-0.4703234,1.337048,-0.1403658,0.5331303,-0.2427642,0.775177,0.2365127,0.5004115,0.05842446,0.3631836,-0.7368387,1.365089,0.1991288,-0.3910938,0.4107691,-0.709239,-0.4186818,0.3743469,-0.116884,0.006606884,0
103.929,-0.4417202,1.36388,-0.1045327,0.4410129,-0.1512633,0.8628895,0.1950611,0.3229578,0.1667683,0.2236729,-0.7001278,1.356832,0.2009281,-0.5285289,0.3758483,-0.6608307,-0.3777539,0.244311,-0.07477839,-0.002886198,0
104.0403,-0.4719353,1.373971,-0.1270093,0.3740514,-0.1658193,0.8774417,0.2503708,-0.1069681,0.09516025,-0.2170431,-0.725486,1.357356,0.2267594,-0.449572,0.4142215,-0.6933156,-0.3816007,-0.1322666,0.02491072,0.2279345,0
104.7376,-1.061407,1.687892,-0.4957692,0.4346211,-0.786745,-0.1305055,0.4184556,-0.0484594,0.2390365,-0.1966809,-1.224895,1.702011,-0.005611189,0.2459733,0.7464031,-0.2771867,-0.5527632,-0.2104304,0.2872201,0.3329665,0
104.8482,-1.015209,1.674719,-0.5520954,0.4514418,-0.812421,-0.076107,0.3610819,0.3588586,-0.02498129,-0.4638464,-1.240252,1.711592,0.08441976,0.2107699,0.6753373,-0.3066709,-0.6367484,-0.141479,0.1271411,0.7832724,0
104.9606,-0.9365228,1.633819,-0.6055391,0.549118,-0.7866089,-0.03116174,0.2806149,0.6635228,-0.1978838,-0.4952076,-1.229079,1.709594,0.1897512,0.1705344,0.5920442,-0.3421983,-0.7094378,0.1037273,0.001121543,0.9511014,0
105.0715,-0.8427384,1.598173,-0.6211973,0.5324382,-0.818799,0.09939574,0.1902582,0.8094168,-0.2097317,-0.1950337,-1.182748,1.679885,0.2413973,0.05803144,0.5654559,-0.351154,-0.7440315,0.3637619,-0.2089087,0.4315085,0
105.1831,-0.7880495,1.540403,-0.573316,0.5830183,-0.7687006,0.1714545,0.1994804,0.4850281,-0.4114757,0.2944683,-1.128909,1.624325,0.2315508,0.02120973,0.5656288,-0.4221388,-0.7081053,0.4472399,-0.4325798,-0.0325301,0
105.2943,-0.7395546,1.478731,-0.5236517,0.5669076,-0.7346271,0.304552,0.2149112,0.4016197,-0.4755121,0.36242,-1.066975,1.559308,0.2012688,-0.1545173,0.5938268,-0.4404227,-0.6553792,0.5110934,-0.5797347,-0.3880947,0
105.4066,-0.699524,1.429089,-0.4609202,0.5808041,-0.6647007,0.3914776,0.2599711,0.2657691,-0.390815,0.5319098,-1.001851,1.49947,0.1776903,-0.1959845,0.578808,-0.512053,-0.6036333,0.5598968,-0.5424739,-0.3012797,0
105.5175,-0.6677281,1.399198,-0.3929209,0.5720102,-0.5847455,0.5087639,0.2683959,0.2926276,-0.2816074,0.4647425,-0.9339167,1.446159,0.1817207,-0.2721471,0.51867,-0.5625772,-0.5834589,0.5957564,-0.5172325,-0.07289125,0
